feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
1846,DIASTOLIC_BLOOD_PRESSURE_t306,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2453
256,HEART_RATE_t256,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2454
255,HEART_RATE_t255,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2455
287,HEART_RATE_t287,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2456
307,HEART_RATE_t307,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2457
306,HEART_RATE_t306,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2458
305,HEART_RATE_t305,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2459
304,HEART_RATE_t304,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2460
303,HEART_RATE_t303,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2461
601,PULSE_OXIMETRY_t293,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2462
600,PULSE_OXIMETRY_t292,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2463
2166,TOTAL_BILIRUBIN_RESULT_h2,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2464
1527,MEAN_ARTERIAL_PRESSURE_t295,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2465
1839,DIASTOLIC_BLOOD_PRESSURE_t299,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2466
1838,DIASTOLIC_BLOOD_PRESSURE_t298,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2467
1231,SYSTOLIC_BLOOD_PRESSURE_t307,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2468
1230,SYSTOLIC_BLOOD_PRESSURE_t306,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2469
1229,SYSTOLIC_BLOOD_PRESSURE_t305,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2470
1228,SYSTOLIC_BLOOD_PRESSURE_t304,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2471
1227,SYSTOLIC_BLOOD_PRESSURE_t303,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2472
1226,SYSTOLIC_BLOOD_PRESSURE_t302,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2473
1225,SYSTOLIC_BLOOD_PRESSURE_t301,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2474
1224,SYSTOLIC_BLOOD_PRESSURE_t300,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2475
1223,SYSTOLIC_BLOOD_PRESSURE_t299,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2476
1222,SYSTOLIC_BLOOD_PRESSURE_t298,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2477
1221,SYSTOLIC_BLOOD_PRESSURE_t297,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2478
1220,SYSTOLIC_BLOOD_PRESSURE_t296,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2479
1526,MEAN_ARTERIAL_PRESSURE_t294,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2480
1525,MEAN_ARTERIAL_PRESSURE_t293,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2481
